date,garmin_ride_count,garmin_total_distance_m,garmin_total_timer_time_s,garmin_avg_speed_mps,garmin_max_speed_mps,garmin_avg_power_w,garmin_max_power_w,garmin_avg_heart_rate_bpm,garmin_max_heart_rate_bpm,garmin_total_ascent_m,garmin_total_descent_m,garmin_total_tss,garmin_total_work_j,garmin_threshold_power_w,garmin_intensity_factor_mean,garmin_total_training_effect,garmin_total_anaerobic_training_effect,active_energy_burned_sum,activity_summary_active_energy_burned,activity_summary_active_energy_burned_goal,activity_summary_apple_exercise_time,activity_summary_apple_exercise_time_goal,activity_summary_apple_stand_hours,activity_summary_apple_stand_hours_goal,apple_workout_count,apple_workout_duration_seconds,apple_workout_total_distance,apple_workout_total_energy_burned,basal_energy_burned_sum,body_fat_percentage_latest,body_mass_latest,distance_walking_running_sum,exercise_time_sum,flights_climbed_sum,heart_rate_avg,heart_rate_count,heart_rate_max,heart_rate_min,heart_rate_sum,hrv_sdnn_avg,hrv_sdnn_count,hrv_sdnn_max,hrv_sdnn_min,hrv_sdnn_sum,oxygen_saturation_avg,oxygen_saturation_count,oxygen_saturation_max,oxygen_saturation_min,oxygen_saturation_sum,respiratory_rate_avg,respiratory_rate_count,respiratory_rate_max,respiratory_rate_min,respiratory_rate_sum,resting_heart_rate_avg,resting_heart_rate_count,resting_heart_rate_max,resting_heart_rate_min,resting_heart_rate_sum,sleep_asleep_core_seconds,sleep_asleep_deep_seconds,sleep_asleep_rem_seconds,sleep_asleep_seconds,sleep_awake_seconds,sleep_in_bed_seconds,step_count_sum,vo2_max_avg,vo2_max_count,vo2_max_max,vo2_max_min,vo2_max_sum,walking_heart_rate_average_avg,walking_heart_rate_average_count,walking_heart_rate_average_max,walking_heart_rate_average_min,walking_heart_rate_average_sum,garmin_total_timer_hours,sleep_asleep_hours,sleep_in_bed_hours,garmin_total_tss_prev_day,garmin_total_tss_7d,garmin_total_timer_hours_prev_day,garmin_total_timer_hours_7d,sleep_asleep_hours_7d_avg,sleep_asleep_hours_vs_7d,hrv_sdnn_avg_7d_avg,hrv_sdnn_avg_vs_7d,resting_heart_rate_avg_7d_avg,resting_heart_rate_avg_vs_7d
2025-09-28,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,647.1149999999998,647.115,1160.0,26.0,45.0,13.0,12.0,0,0.0,0.0,0.0,1970.003,,,7.046830502000001,26.0,,86.80606972789118,294.0,147.0,60.0,25520.98450000001,35.64705428571429,35.0,68.6738,4.1802,1247.6469000000002,0.9371428571428568,14.0,0.97,0.91,13.119999999999996,13.714285714285714,70.0,16.5,11.0,960.0,72.0,1.0,72.0,72.0,72.0,25500.0,5040.0,7320.0,37860.0,2160.0,0.0,16165.0,,,,,,116.0,1.0,116.0,116.0,116.0,0.0,10.516666666666667,0.0,0.0,0.0,0.0,0.0,6.214285714285714,4.302380952380953,53.97226840932913,-18.325214123614842,58.5,13.5
2025-09-29,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,479.9800000000001,473.381,1160.0,21.0,45.0,12.0,12.0,0,0.0,0.0,0.0,2052.8809999999994,,,6.754522510999999,21.0,14.0,82.47265,466.0,137.0,54.0,38432.2549,47.280867272727285,55.0,84.6305,25.5509,2600.4477000000006,0.9499999999999996,16.0,1.0,0.92,15.199999999999996,13.527027027027026,37.0,15.0,12.0,500.5,62.0,1.0,62.0,62.0,62.0,16170.0,1140.0,5430.0,22740.0,540.0,0.0,14926.0,,,,,,95.0,1.0,95.0,95.0,95.0,0.0,6.316666666666666,0.0,0.0,0.0,0.0,0.0,6.403571428571429,-0.08690476190476293,51.060775376984125,-3.7799081042568403,60.75,1.25
2025-09-30,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,517.4190000000004,507.789,1160.0,10.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2119.004,,,3.84858443,10.0,5.0,78.28834510556622,521.0,144.0,52.0,40788.2278,56.885313661971814,71.0,152.765,5.93957,4038.857269999999,0.9722727272727272,22.0,1.0,0.94,21.389999999999997,13.934782608695652,23.0,23.0,11.5,320.5,55.0,1.0,55.0,55.0,55.0,5190.0,3780.0,2070.0,11040.0,960.0,14220.0,8907.0,,,,,,,,,,,0.0,3.066666666666667,3.95,0.0,0.0,0.0,0.0,6.3809523809523805,-3.3142857142857136,49.6919616396104,7.193352022361417,60.5,-5.5
2025-10-01,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,316.94199999999995,332.311,1160.0,7.0,45.0,9.0,12.0,0,0.0,0.0,0.0,2002.6090000000004,,,4.027709073999999,7.0,5.0,76.67748498402557,313.0,121.0,54.0,24000.0528,60.0406309090909,55.0,199.039,12.6865,3302.2346999999995,0.9747058823529412,17.0,1.0,0.95,16.57,13.076086956521738,46.0,18.0,11.0,601.5,55.0,1.0,55.0,55.0,55.0,10980.0,4170.0,3570.0,18720.0,60.0,12480.0,9467.0,,,,,,107.5,1.0,107.5,107.5,107.5,0.0,5.2,3.466666666666667,0.0,0.0,0.0,0.0,6.046428571428572,-0.8464285714285715,49.82691505510335,10.213715853987551,60.5,-5.5
2025-10-02,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,486.95000000000016,473.492,1160.0,11.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2110.395,,,4.001356240999999,11.0,7.0,73.35666534653465,303.0,113.0,54.0,22227.069600000003,54.64147500000001,48.0,178.642,19.3359,2622.7908,0.9515384615384616,13.0,1.0,0.91,12.37,12.586206896551724,29.0,15.5,10.5,365.0,62.5,2.0,67.0,58.0,125.0,9930.0,2070.0,1830.0,13830.0,1140.0,16140.0,9894.0,,,,,,102.0,1.0,102.0,102.0,102.0,0.0,3.841666666666667,4.483333333333333,0.0,0.0,0.0,0.0,6.7892857142857155,-2.9476190476190487,49.963466532376074,4.678008467623933,61.0,1.5
2025-10-03,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,4333.301999999991,1227.76,1160.0,90.0,45.0,16.0,12.0,2,8210.0,0.0,0.0,2136.1579999998457,,,4.37658082,158.0,10.0,122.78888871794877,1170.0,179.0,52.0,143662.99980000005,50.44122586206895,58.0,147.507,15.6432,2925.5910999999987,0.969375,16.0,1.0,0.93,15.510000000000002,13.439024390243905,41.0,17.0,10.0,551.0,59.0,1.0,59.0,59.0,59.0,3647.0,3170.0,4009.0,10826.0,1136.0,19620.0,10761.0,,,,,,97.0,1.0,97.0,97.0,97.0,0.0,3.007222222222222,5.45,0.0,0.0,0.0,0.0,5.96547619047619,-2.958253968253968,50.89906822590086,-0.4578423638319151,61.3,-2.299999999999997
2025-10-04,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1891.410999999996,1173.58,1160.0,111.0,45.0,11.0,12.0,1,5592.0,0.0,0.0,2079.8609999999994,,,4.966695090000001,111.0,9.0,74.89139237288136,354.0,145.0,54.0,26511.5529,53.372787234042555,47.0,118.01,14.027,2508.521,0.9521052631578948,19.0,0.99,0.92,18.090000000000003,12.5625,24.0,15.0,11.0,301.5,61.0,2.0,63.0,59.0,122.0,9155.0,4102.0,4128.0,17385.0,1556.0,12858.0,11813.0,,,,,,96.0,1.0,96.0,96.0,96.0,0.0,4.829166666666667,3.5716666666666668,0.0,0.0,0.0,0.0,5.706984126984127,-0.87781746031746,50.822761165262214,2.5500260687803404,60.916666666666664,0.0833333333333357
2025-10-05,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1478.1860000000077,821.437,1160.0,22.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2207.864999999998,,,6.608580529999999,22.0,4.0,76.85236498371334,614.0,157.0,58.0,47187.3521,49.371584375,32.0,108.243,26.2938,1579.8907,0.9559999999999998,10.0,1.0,0.93,9.56,13.921875,8.0,15.5,12.5,111.375,68.0,2.0,71.0,65.0,136.0,17454.0,1409.0,4740.0,23603.0,3480.0,55440.0,24635.0,,,,,,87.0,1.0,87.0,87.0,87.0,0.0,6.556388888888889,15.4,0.0,0.0,0.0,0.0,5.254007936507937,1.3023809523809522,51.187050603659394,-1.815466228659396,60.92857142857143,7.071428571428569
2025-10-06,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,560.7020000000005,560.702,1160.0,22.0,45.0,16.0,12.0,0,0.0,0.0,0.0,2077.365,,,6.186890737399997,22.0,7.0,66.78091382113818,369.0,117.0,51.0,24642.15719999999,45.95757931034482,58.0,89.2466,21.2916,2665.5395999999996,0.9435714285714284,14.0,0.99,0.9,13.209999999999996,12.833333333333334,57.0,17.5,10.0,731.5,58.5,2.0,60.0,57.0,117.0,17073.0,2302.0,7234.0,26609.0,6578.0,0.0,14028.0,,,,,,80.0,1.0,80.0,80.0,80.0,0.0,7.391388888888889,0.0,0.0,0.0,0.0,0.0,4.688253968253968,2.7031349206349207,53.14769775927164,-7.1901184489268175,60.357142857142854,-1.857142857142854
2025-10-07,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,578.5400000000001,578.54,1160.0,22.0,45.0,13.0,12.0,0,0.0,0.0,0.0,2066.965999999998,0.188826,194.227,6.338829445999999,22.0,2.0,78.76094098712446,466.0,113.0,53.0,36702.5985,47.93911111111112,45.0,187.658,25.4023,2157.26,0.9545454545454546,11.0,1.0,0.92,10.5,12.4625,40.0,15.5,9.5,498.5,66.0,1.0,66.0,66.0,66.0,15007.0,1943.0,6219.0,23169.0,480.0,0.0,14803.0,,,,,,,,,,,0.0,6.435833333333333,0.0,0.0,0.0,0.0,0.0,4.841785714285714,1.5940476190476192,52.95865662178843,-5.019545510677311,59.857142857142854,6.142857142857146
2025-10-08,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,532.8520000000002,531.17,1160.0,2.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2162.8489999999993,,,4.084592313000001,2.0,2.0,77.49322964169383,307.0,118.0,65.0,23790.421500000004,46.08626111111112,36.0,106.553,16.8467,1659.1054000000004,0.9772727272727272,11.0,1.0,0.95,10.75,14.326086956521738,23.0,17.0,12.5,329.5,67.0,1.0,67.0,67.0,67.0,6010.0,2092.0,1883.0,9985.0,300.0,0.0,9589.0,,,,,,110.0,1.0,110.0,110.0,110.0,0.0,2.7736111111111112,0.0,0.0,0.0,0.0,0.0,5.323095238095237,-2.549484126984126,51.680627685951194,-5.594366574840073,61.42857142857143,5.571428571428569
2025-10-09,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,715.237,654.625,1160.0,2.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2265.7009999999996,,,4.681018565999999,3.0,,78.4597077540107,374.0,118.0,60.0,29343.9307,45.135889189189186,37.0,85.168,14.4699,1670.0278999999998,0.983846153846154,13.0,1.0,0.95,12.79,13.189655172413794,29.0,19.0,10.0,382.5,67.0,1.0,67.0,67.0,67.0,13543.0,,3498.0,17041.0,1256.0,0.0,10883.0,,,,,,88.0,1.0,88.0,88.0,88.0,0.0,4.733611111111111,0.0,0.0,0.0,0.0,0.0,4.976468253968255,-0.24285714285714377,49.687146286239795,-4.551257097050609,63.142857142857146,3.857142857142854
2025-10-10,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,530.6120000000003,592.906,1160.0,15.0,45.0,16.0,12.0,0,0.0,0.0,0.0,2059.773999999999,,,5.433351355999999,14.0,,84.31587285714284,420.0,131.0,62.0,35412.66659999999,55.7066090909091,44.0,190.678,16.5907,2451.0908000000004,0.9614285714285714,14.0,1.0,0.93,13.46,14.203125,32.0,19.0,12.0,454.5,69.0,1.0,69.0,69.0,69.0,3736.0,2422.0,2033.0,8191.0,300.0,0.0,12383.0,,,,,,110.0,1.0,110.0,110.0,110.0,0.0,2.2752777777777777,0.0,0.0,0.0,0.0,0.0,5.103888888888889,-2.8286111111111114,48.329205456123965,7.377403634785132,63.785714285714285,5.214285714285715
2025-10-11,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,951.0109999999992,951.011,1160.0,80.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2146.8789999999954,,,15.154678824,80.0,8.0,83.68723779761905,336.0,130.0,59.0,28118.9119,54.885517647058826,34.0,156.389,19.7866,1866.1076,0.936363636363636,11.0,0.96,0.92,10.299999999999995,11.945945945945946,37.0,14.5,10.5,442.0,69.0,2.0,73.0,65.0,138.0,13964.0,627.0,8161.0,22752.0,298.0,0.0,33272.0,,,,,,75.0,1.0,75.0,75.0,75.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,4.999325396825397,1.320674603174603,49.08140306024398,5.804114586814848,65.21428571428571,3.785714285714292
2025-10-12,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1001.7870000000004,1001.79,1160.0,69.0,45.0,16.0,12.0,0,0.0,0.0,0.0,2169.8489999999947,,,9.193662625,69.0,3.0,93.32826622516552,302.0,175.0,61.0,28185.13639999999,37.7348962962963,27.0,87.2854,18.5764,1018.8422,0.965,2.0,1.0,0.93,1.93,15.083333333333334,12.0,19.0,13.0,181.0,73.0,1.0,73.0,73.0,73.0,2510.0,1315.0,150.0,3975.0,540.0,7474.0,19696.0,,,,,,98.5,1.0,98.5,98.5,98.5,0.0,1.1041666666666667,2.076111111111111,0.0,0.0,0.0,0.0,5.212301587301588,-4.108134920634921,49.2975074049606,-11.5626111086643,66.35714285714286,6.642857142857139
2025-10-13,1.0,9803.06,3808.096,2.574,9.844,141.0,2675.0,158.0,183.0,358.0,356.0,84.5,531612.0,237.0,0.902,4.2,2.0,3503.5490000000004,1359.19,1160.0,97.0,45.0,16.0,12.0,2,8100.0,0.0,0.0,2134.625999999999,,,10.974608554000012,157.0,89.0,141.74448292682925,2788.0,173.0,52.0,395183.6184,42.973070175438565,57.0,78.2869,16.4826,2449.4649999999983,0.9399999999999996,15.0,0.96,0.92,14.099999999999996,13.0,54.0,16.0,11.0,702.0,63.0,1.0,63.0,63.0,63.0,15429.0,90.0,8699.0,24218.0,60.0,0.0,29803.0,,,,,,,,,,,1.0578044444444445,6.727222222222222,0.0,0.0,84.5,0.0,1.0578044444444428,4.433412698412698,2.293809523809524,47.63512339371721,-4.662053218278643,67.07142857142857,-4.071428571428569
2025-10-14,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,411.47500000000053,310.27,1160.0,6.0,45.0,8.0,12.0,0,0.0,0.0,0.0,2038.444999999999,,,3.2953155250000012,6.0,4.0,72.82999621318372,713.0,111.0,55.0,51927.7873,51.77023181818183,44.0,114.307,22.0938,2277.8902000000003,0.9433333333333334,6.0,0.96,0.93,5.66,13.443548387096774,31.0,16.0,11.5,416.75,59.0,1.0,59.0,59.0,59.0,26339.0,4645.0,8173.0,39157.0,24298.0,80370.0,8944.0,,,,,,104.5,1.0,104.5,104.5,104.5,0.0,10.876944444444444,22.325,84.5,84.5,1.0578044444444445,1.0578044444444428,4.338531746031746,6.538412698412698,47.208764945873455,4.5614668723083724,67.71428571428571,-8.714285714285708
2025-10-15,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,585.318,593.148,1160.0,34.0,45.0,14.0,12.0,1,1204.0,0.0,0.0,1993.7479999999991,,,3.758014955,34.0,9.0,83.5175539614561,467.0,139.994,52.1574,39002.6977,47.58759466666665,75.0,154.344,13.4145,3569.0695999999984,0.9654166666666668,24.0,1.0,0.94,23.170000000000005,13.134920634920634,63.0,17.5,10.5,827.5,59.0,1.0,59.0,59.0,59.0,11331.0,1884.0,5860.0,19075.0,16328.0,18234.0,8921.0,,,,,,93.5,1.0,93.5,93.5,93.5,0.0,5.298611111111111,5.065,0.0,84.5,0.0,1.0578044444444428,4.97297619047619,0.3256349206349203,47.756067904026416,-0.1684732373597697,66.71428571428571,-7.714285714285708
2025-10-16,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,557.6339999999998,539.174,1160.0,30.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2073.2999999999997,,,5.259033951,30.0,9.0,79.47183566433566,429.0,109.0,59.0,34093.417499999996,51.32720862068966,58.0,111.882,18.0091,2976.9781000000003,0.9525,16.0,0.99,0.92,15.239999999999998,13.03225806451613,31.0,17.5,10.0,404.0,66.0,2.0,68.0,64.0,132.0,5919.0,1914.0,3229.0,11062.0,360.0,26250.0,11794.0,,,,,,,,,,,0.0,3.0727777777777776,7.291666666666667,0.0,84.5,0.0,1.0578044444444428,5.333690476190476,-2.2609126984126986,47.97054412624863,3.356664494441027,65.57142857142857,0.4285714285714306
2025-10-17,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,831.5390000000001,845.851,1160.0,52.0,45.0,15.0,12.0,1,2116.0,0.0,0.0,2083.8700000000013,,,5.356829296000001,52.0,7.0,84.05312505800462,431.0,150.511,55.0,36226.89689999999,43.923287878787875,66.0,95.5446,11.7955,2898.937,0.9690476190476188,21.0,1.0,0.94,20.35,12.0,25.0,15.0,11.0,300.0,58.0,1.0,58.0,58.0,58.0,10673.0,2601.0,2152.0,15426.0,900.0,0.0,11961.0,,,,,,107.0,1.0,107.0,107.0,107.0,0.0,4.285,0.0,0.0,84.5,0.0,1.0578044444444428,5.096428571428572,-0.8114285714285723,48.8550183307487,-4.931730451960824,65.42857142857143,-7.428571428571431
2025-10-18,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,565.6849999999997,570.123,1160.0,8.0,45.0,17.0,12.0,0,0.0,0.0,0.0,2138.1899999999996,,,4.717719099000001,8.0,2.0,75.24352367688022,359.0,143.0,57.0,27012.425,45.612364516129034,62.0,98.6001,12.5198,2827.9666,0.9560869565217393,23.0,1.0,0.92,21.99,13.782608695652174,46.0,19.5,10.5,634.0,62.0,1.0,62.0,62.0,62.0,2751.0,1675.0,1435.0,5861.0,26542.0,23442.0,10825.0,,,,,,,,,,,0.0,1.6280555555555556,6.511666666666667,0.0,84.5,0.0,1.0578044444444428,5.383531746031745,-3.7554761904761897,47.171686729017104,-1.5593222128880697,63.857142857142854,-1.857142857142854
2025-10-19,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,722.6189999999999,722.619,1160.0,30.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2043.2779999999996,,,7.485927082,30.0,10.0,77.97738776223775,286.0,131.0,58.0,22301.5329,46.06474565217392,46.0,104.766,15.2623,2118.9783,0.9444444444444444,9.0,0.97,0.92,8.5,12.23611111111111,36.0,14.5,10.0,440.5,68.0,1.0,68.0,68.0,68.0,15008.0,927.0,5591.0,21526.0,238.0,8792.0,16820.0,,,,,,93.0,1.0,93.0,93.0,93.0,0.0,5.979444444444445,2.442222222222222,0.0,84.5,0.0,1.0578044444444428,4.713253968253968,1.2661904761904772,45.84695056745569,0.21779508471822595,62.857142857142854,5.142857142857146
2025-10-20,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,988.085,988.085,1160.0,47.0,45.0,15.0,12.0,1,2174.0,0.0,0.0,2109.5309999999945,0.190052,193.235,6.663394250000003,47.0,5.0,103.63310396475774,227.0,165.629,68.0,23524.714600000007,35.230799999999995,11.0,60.8493,16.6069,387.5388,0.965,2.0,0.97,0.96,1.93,,,,,,74.0,1.0,74.0,74.0,74.0,,,,0.0,0.0,0.0,15110.0,,,,,,100.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.409722222222222,-5.409722222222222,47.036929046866796,-11.8061290468668,62.142857142857146,11.857142857142854
2025-10-21,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,733.3809999999996,733.381,1160.0,31.0,45.0,15.0,12.0,0,0.0,0.0,0.0,2101.5339999999965,,,8.424687230000002,31.0,6.0,78.41790740740741,243.0,111.0,58.0,19055.5515,43.38977894736842,19.0,129.141,10.8782,824.4058,0.9585714285714284,7.0,1.0,0.92,6.709999999999999,13.884615384615383,13.0,15.5,13.0,180.5,67.0,1.0,67.0,67.0,67.0,4964.0,1107.0,956.0,7027.0,716.0,0.0,19176.0,,,,,,90.0,1.0,90.0,90.0,90.0,0.0,1.9519444444444445,0.0,0.0,0.0,0.0,0.0,4.448690476190476,-2.496746031746032,45.930890450375564,-2.5411115030071443,63.714285714285715,3.2857142857142847
2025-10-22,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,598.5399999999998,582.695,1160.0,30.0,45.0,11.0,12.0,1,1306.0,0.0,0.0,2080.609999999994,,,6.897065271000001,30.0,4.0,82.39391797004993,601.0,119.0,51.0,49518.7447,52.650850000000005,62.0,141.134,25.9587,3264.3527000000004,0.9539130434782608,23.0,1.0,0.9,21.94,13.19047619047619,42.0,16.0,11.5,554.0,61.0,1.0,61.0,61.0,61.0,15725.0,1106.0,8253.0,25084.0,838.0,3170.0,15686.0,,,,,,103.0,1.0,103.0,103.0,103.0,0.0,6.967777777777778,0.8805555555555555,0.0,0.0,0.0,0.0,3.173690476190476,3.794087301587302,44.73368289740222,7.917167102597787,64.85714285714286,-3.857142857142861
2025-10-23,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,461.924,477.818,1160.0,21.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2033.8059999999984,,,4.875373982999999,21.0,8.0,67.34908607594936,237.0,104.0,55.0,15961.7334,64.88322222222224,36.0,161.958,31.776,2335.7960000000007,0.97,8.0,0.99,0.92,7.760000000000001,,,,,,58.0,1.0,58.0,58.0,58.0,,,,0.0,0.0,9628.0,11631.0,,,,,,86.0,1.0,86.0,86.0,86.0,0.0,0.0,2.6744444444444446,0.0,0.0,0.0,0.0,3.4121428571428574,-3.4121428571428574,45.457005087878414,19.42621713434383,65.14285714285714,-7.142857142857139
2025-10-24,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,803.831,803.831,1160.0,49.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2078.532999999984,,,7.7614270140000015,49.0,14.0,90.35041133004924,203.0,133.0,56.0,18341.1335,27.065066666666663,18.0,60.9867,10.7353,487.17119999999994,0.935,6.0,0.97,0.9,5.61,16.26923076923077,13.0,20.0,14.0,211.5,63.0,1.0,63.0,63.0,63.0,2960.0,1495.0,,4455.0,358.0,0.0,16750.0,,,,,,99.0,1.0,99.0,99.0,99.0,0.0,1.2375,0.0,0.0,0.0,0.0,0.0,2.9731746031746034,-1.7356746031746033,47.39357845952593,-20.32851179285927,64.0,-1.0
2025-10-25,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1061.306,1061.31,1160.0,76.0,45.0,14.0,12.0,0,0.0,0.0,0.0,2133.1009999999965,0.189626,194.999,16.351630018999987,76.0,7.0,82.65782268370607,313.0,121.0,56.0,25871.8985,47.0974972972973,37.0,115.234,11.9655,1742.6074,0.942,10.0,0.97,0.91,9.42,12.785714285714286,42.0,17.0,10.5,537.0,61.0,1.0,61.0,61.0,61.0,15877.0,628.0,7563.0,24068.0,5860.0,0.0,37713.0,,,,,,116.0,1.0,116.0,116.0,116.0,0.0,6.685555555555555,0.0,0.0,0.0,0.0,0.0,2.5378174603174606,4.147738095238095,44.9852611435086,2.1122361537887,64.71428571428571,-3.714285714285708
2025-10-26,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,1106.67,1106.67,1160.0,75.0,45.0,16.0,12.0,0,0.0,0.0,0.0,2217.885000000001,,,12.471458162999996,75.0,3.0,84.23194444444445,216.0,148.0,55.0,18194.1,55.64066666666667,18.0,91.1978,35.3916,1001.532,0.942,5.0,0.97,0.92,4.71,15.22222222222222,18.0,19.0,12.0,274.0,62.0,1.0,62.0,62.0,62.0,2063.0,1406.0,508.0,3977.0,1196.0,0.0,28678.0,,,,,,96.0,1.0,96.0,96.0,96.0,0.0,1.1047222222222222,0.0,0.0,0.0,0.0,0.0,3.2603174603174603,-2.155595238095238,45.19742296938979,10.443243697276877,64.57142857142857,-2.5714285714285694
2025-10-27,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,481.90700000000027,435.302,1160.0,6.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2091.0579999999964,,,4.338045266,7.0,10.0,78.36934077922075,385.0,136.0,52.0,30172.19619999999,57.94718571428574,56.0,171.858,10.7583,3245.042400000001,0.9413333333333332,15.0,0.99,0.89,14.119999999999996,11.6125,40.0,14.0,9.5,464.5,62.0,1.0,62.0,62.0,62.0,13901.0,719.0,6397.0,21017.0,10706.0,0.0,10002.0,,,,,,89.25,2.0,109.0,69.5,178.5,0.0,5.838055555555556,0.0,0.0,0.0,0.0,0.0,2.563928571428572,3.274126984126984,46.5654116857459,11.381774028539837,63.714285714285715,-1.7142857142857153
2025-10-28,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,313.46599999999995,358.847,1160.0,7.0,45.0,8.0,12.0,0,0.0,0.0,0.0,1948.335,,,2.0738997309999996,6.0,,69.38004717391304,460.0,112.0,52.7414,31914.821699999997,55.13087088607593,79.0,127.427,20.915,4355.338799999999,0.956818181818182,22.0,1.0,0.92,21.050000000000004,12.314102564102564,78.0,17.0,10.0,960.5,56.0,1.0,56.0,56.0,56.0,13872.0,2960.0,9507.0,26339.0,10468.0,5560.0,4676.0,,,,,,,,,,,0.0,7.316388888888889,1.5444444444444445,0.0,0.0,0.0,0.0,3.3979365079365076,3.918452380952381,49.81060964492958,5.320261241146355,62.0,-6.0
2025-10-29,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,312.863,341.478,1160.0,8.0,45.0,11.0,12.0,0,0.0,0.0,0.0,1998.4519999999989,,,3.7337561040000007,8.0,4.0,72.88730560224089,357.0,129.0,51.0,26020.7681,49.66068181818183,55.0,103.178,17.3347,2731.3375000000005,0.9682352941176472,17.0,1.0,0.95,16.46,12.9,45.0,16.5,10.5,580.5,,,,,,8611.0,2781.0,5680.0,17072.0,958.0,15128.0,8539.0,,,,,,,,,,,0.0,4.742222222222222,4.202222222222222,0.0,0.0,0.0,0.0,4.164285714285715,0.5779365079365073,51.48790849331636,-1.8272266751345327,60.42857142857143,
2025-10-30,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,962.4990000000004,959.724,1160.0,62.0,45.0,12.0,12.0,1,2595.0,0.0,0.0,2103.625999999999,,,4.988058050999996,61.0,6.0,79.25185144927534,414.0,155.174,57.0,32810.26649999999,53.97062764705885,68.0,119.366,8.47778,3670.002680000002,0.9559999999999998,15.0,0.98,0.92,14.339999999999998,12.19,50.0,14.5,9.5,609.5,56.5,2.0,59.0,54.0,113.0,13514.0,3050.0,6637.0,23201.0,6636.0,11842.0,11000.0,,,,,,95.0,1.0,95.0,95.0,95.0,0.0,6.4447222222222225,3.2894444444444444,0.0,0.0,0.0,0.0,3.846349206349206,2.5983730158730163,51.060741610199486,2.909886036859362,60.333333333333336,-3.8333333333333357
2025-10-31,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,473.67299999999983,419.429,1160.0,11.0,45.0,11.0,12.0,0,0.0,0.0,0.0,2132.1009999999987,,,3.413707598,12.0,4.0,71.25491364902508,359.0,122.0,55.0,25580.514000000003,51.76476206896553,58.0,114.237,22.4115,3002.3562000000006,0.9623529411764704,17.0,1.0,0.91,16.36,12.083333333333334,48.0,14.0,10.0,580.0,58.0,1.0,58.0,58.0,58.0,15890.0,2573.0,7722.0,26185.0,480.0,0.0,7513.0,,,,,,83.5,2.0,93.0,74.0,167.0,0.0,7.273611111111111,0.0,0.0,0.0,0.0,0.0,4.767023809523809,2.5065873015873024,49.50179952803328,2.26296254093225,60.083333333333336,-2.0833333333333357
